temperature,humidity,ph,rainfall,label
27.52135365,60.53657684,6.551577598,48.06491307,Lentil
29.8690834,91.14723422,6.305740522,192.7678575,Coconut
27.57283516,94.90485697,5.708409601,145.9298935,Coconut
41.04224355,91.37258067,6.805277038,181.527598,papaya
18.81097271,21.27833035,5.889614577,125.084915,Kidney Beans
25.2827223,80.54372813,5.453592032,220.1156708,rice
26.59580783,82.99556744,5.727469947,100.5123341,banana
24.29144926,81.02453404,7.810865753,90.41694635,Cotton
22.426733,81.53480799,6.745104394,65.54475812,Cotton
26.24092174,65.64381357,7.487266991,148.3771202,Coffee
26.44019475,80.91934337,6.507110986,47.81847573,watermelon
22.50050273,92.45878335,6.126436584,100.9343903,apple
27.55821802,99.98187601,5.735364307,174.6256481,Coconut
26.4376674,82.86362985,7.078452613,138.3962475,Sugarcane
28.5474135,88.9570454,6.27258822,49.4897245,Mung Bean
34.05296914,92.05811721,6.725600855,116.8020848,orange
20.19137759,16.41998269,8.719960893,77.33795356,Chickpea
26.28663931,68.51966729,7.324863481,46.13833007,Lentil
31.65333432,48.20662669,6.392313973,91.09745581,mango
23.47986888,81.73049149,6.720449769,86.76287924,Cotton
20.34845214,64.34472652,5.851209089,82.91487295,Tobacco
19.0087067,88.83768149,6.897368477,108.6793978,pomegranate
31.92411618,71.7794527,6.1214475,142.867463,Ground Nut
32.81428175,69.62005329,6.113199042,145.0687717,Ground Nut
17.927806,15.85622899,7.728998197,74.63872762,Chickpea
22.19055385,92.43764169,5.830892252,121.6622761,apple
25.5674832,60.49244602,7.466900683,190.2257843,Coffee
32.89300162,52.61323969,4.650536197,94.49161372,mango
32.82652632,60.63131854,6.192064545,87.79470512,Ground Nut
24.26370431,60.47129957,6.031725594,80.3694192,Tobacco
21.8652524,80.1923008,5.953933276,224.5550169,rice
50.87508935,52.11889124,7.377994241,163.4526817,Adzuki Beans
17.87353701,13.77714048,5.832345251,51.79454288,Peas
28.00316034,78.90085998,6.235461772,94.68180316,banana
52.74899026,55.59766371,6.464419169,133.6855598,Adzuki Beans
25.54963273,96.92786777,6.156259104,191.2996157,Coconut
29.79181107,63.38789228,6.621323612,63.02169909,Black gram
20.12373284,24.45202552,5.783425416,106.158201,Kidney Beans
28.83214859,92.17170353,6.000248647,145.4172387,Coconut
25.51791333,94.38420565,6.271952833,178.7297725,Coconut
30.55992394,35.29006485,6.979540061,178.8998611,Pigeon Peas
19.2984074,62.32418244,6.128617053,75.22744053,Tobacco
30.97758716,32.24914235,7.161797643,180.716828,Pigeon Peas
24.63301639,57.46002044,4.831051099,196.3929842,Tea
27.82424457,90.56698742,6.266208727,21.19014526,muskmelon
19.24462755,50.54495302,5.671419084,180.6465282,Pigeon Peas
17.32296548,13.64993734,6.302828229,47.27931771,Peas
24.42998931,86.33904774,6.678805092,48.58241822,watermelon
31.2119298,41.55934359,5.026003659,68.80141783,Moth Beans
21.72328562,61.19266527,4.848392144,164.9584071,Tea
22.08458267,82.82904143,6.691690476,67.06459777,Cotton
25.79448878,84.26830701,6.762471629,56.45229202,watermelon
31.74105409,68.63525428,7.241148507,62.3061735,Black gram
28.130115,95.64807631,5.686972967,151.0761899,Coconut
33.30711818,67.07780816,5.266227032,108.5090168,Pigeon Peas
19.41789736,16.80472243,6.408437886,68.4951189,Chickpea
22.42776057,93.91722423,5.893490899,102.7230739,apple
27.87317436,91.14849627,6.484799661,24.05207925,muskmelon
22.08576562,83.47038318,6.372576327,231.7364957,rice
18.8202251,16.1074793,8.204862075,89.73119396,Chickpea
24.91079638,60.71367427,7.142611056,42.19740397,Lentil
33.51211423,74.82712323,6.199573678,87.25674074,Ground Nut
23.26796952,55.62757951,6.230511475,144.790146,wheat
24.53610067,91.90997228,6.488221135,115.9787989,orange
27.04402781,61.67144577,5.024110636,210.6902166,Rubber
27.54823036,62.88179198,6.123796057,181.4170812,Coffee
52.29042425,47.78119849,5.7529169,84.20551395,Adzuki Beans
23.29235578,56.92431128,4.619441417,229.8478065,Tea
21.05138829,62.2083503,4.926585137,222.6514978,Tea
52.43421588,52.57399484,5.703075277,106.1828435,Adzuki Beans
23.3675234,65.54535645,5.3880867,232.5058722,Rubber
40.20388328,12.20664416,7.992859092,45.95696539,millet
48.7952637,10.50313106,7.881370998,39.09945134,millet
21.45278675,90.74531921,6.110218826,116.7036582,apple
27.69637763,48.5622488,6.39474303,89.85646496,mango
25.34119774,84.47321314,6.435917308,91.06493353,banana
27.42237669,80.91689725,7.95666245,147.1411979,Sugarcane
34.37329112,69.69366426,6.596719015,70.27184748,Black gram
28.36291385,88.00989267,6.487124217,43.05130077,Mung Bean
43.4420885,14.17417993,7.948306898,41.07054193,millet
28.13171727,74.90414653,5.477699622,283.5616768,Rubber
25.93381964,68.70533022,7.080506001,51.02372773,Lentil
22.03734174,64.08263425,6.063465313,83.68936371,Tobacco
28.53146346,72.02988425,5.128875792,257.6641762,Rubber
19.72702528,18.28173015,5.748190463,143.7630894,Kidney Beans
30.50734778,82.71775569,5.594240603,70.08200379,grapes
24.06679352,82.66396666,6.053662544,69.81855775,grapes
33.49032589,66.70951694,6.047831631,67.08969169,Ground Nut
32.98761855,56.91380716,6.720389552,157.8209829,wheat
32.47161304,57.73447206,6.366625916,127.5741458,Ground Nut
25.93730186,78.89864446,5.915568968,98.21747528,banana
28.08657178,80.35005927,6.760694228,38.14476781,Mung Bean
27.33580911,55.27755933,8.050304395,73.44775287,Moth Beans
23.67287749,90.4935574,5.708418722,104.2298028,apple
25.40059227,76.53237965,7.524707577,62.5138867,Cotton
31.61960395,63.11118937,5.015982336,390.356997,Rubber
20.40661421,75.18687327,5.160594604,353.3944338,Rubber
27.0828252,97.00155491,5.948342571,171.7575545,Coconut
27.65509604,53.92601391,6.276107098,85.77839497,wheat
21.00527346,60.77131372,4.772296297,230.6059422,Tea
25.08347445,80.261731,6.275572298,94.32961456,banana
23.71059131,93.27392415,5.658473817,112.6676589,apple
28.23494706,61.5620517,3.71105919,72.66666443,Moth Beans
27.83487131,83.51444973,6.208196881,73.02882766,grapes
28.03050396,62.20160746,5.924734452,81.42340272,Tobacco
24.86374934,65.7420046,5.714799723,75.82270467,maize
21.0643684,55.46985938,5.624731338,184.6226709,Pigeon Peas
29.47156259,90.77069618,6.668382766,28.75226067,muskmelon
25.26052689,90.31153735,6.822282114,117.3695296,orange
28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
21.3272581,71.83382967,5.885536216,295.8266763,Rubber
26.00373964,62.1445102,6.559817161,153.477776,Coffee
27.58552412,75.28718377,8.449789856,125.6589569,Sugarcane
27.41503453,80.98004661,6.91380932,40.53173216,Mung Bean
28.49584395,62.44616219,7.841496029,53.14531023,Lentil
31.13028413,68.98503317,6.037675701,72.17209056,Ground Nut
27.93034941,85.42058715,7.011030515,43.25095608,Mung Bean
17.82803682,80.96093443,6.27564088,65.84748763,grapes
28.97274022,60.50275586,4.800908436,186.5498269,Tea
21.08964208,61.63583859,6.150441365,79.11383333,Tobacco
51.89363987,40.21677505,7.396512511,50.9989257,Adzuki Beans
20.81250116,65.79399589,6.060207221,79.77701101,Tobacco
24.45802087,82.74835604,6.738652179,182.5616319,rice
27.35911627,84.54625006,6.387431383,90.81250457,banana
27.30901814,55.196224,6.348316257,141.4831644,Coffee
23.96147583,90.26408017,7.365338111,102.6958703,orange
19.54314136,47.19188279,6.413543781,192.4372194,Pigeon Peas
20.8248451,17.85057083,7.599279991,79.20509212,Chickpea
15.53834801,23.75560241,5.695422863,107.3850593,Kidney Beans
28.70562673,81.59200689,6.705008504,59.87065439,Mung Bean
19.97215954,57.68272924,6.596060648,60.65171481,maize
27.8558593,76.91493565,7.929240731,154.9011463,Sugarcane
25.9300384,93.02357765,6.964955435,241.8202079,papaya
30.64095781,61.14508627,7.167435834,71.36947525,Black gram
28.42122721,79.52441175,6.486696338,174.8976875,Sugarcane
30.76670006,71.98183926,6.301488325,74.7400763,Ground Nut
23.32293161,53.00366334,7.167092586,168.2644287,Coffee
25.44689075,58.55363573,6.16496284,57.04826619,Moth Beans
24.35912895,59.09236649,4.75307832,176.4064162,Tea
27.93275013,77.68816009,8.012869729,166.3928606,Sugarcane
19.71359733,18.09665739,7.325451279,73.64476535,Chickpea
54.24206002,50.68285693,5.779227118,103.0379121,Adzuki Beans
52.04157963,44.97641598,5.948132914,174.6110193,Adzuki Beans
25.23542319,80.68700527,5.695792761,67.03840888,grapes
23.09499564,78.45959697,7.095413294,155.3851533,Jute
23.35905428,83.59512273,5.333322606,188.413665,rice
25.54960633,63.95425534,7.707332484,63.1830529,Black gram
24.18471151,69.94807345,7.045543056,163.2708732,Coffee
23.0865933,83.55546146,7.227745516,71.84080724,Cotton
20.31463716,63.9151453,5.957533684,81.55124921,Tobacco
25.61707368,63.4711755,6.576418207,108.8303762,maize
28.83600962,69.76112921,6.890760124,44.08562546,Lentil
28.69331555,59.97943297,6.976582042,97.92564513,wheat
52.07221573,56.52860445,5.605743632,109.2321133,Adzuki Beans
31.87859192,91.15248149,6.450640306,105.3437825,orange
24.86560781,78.22080815,5.983075895,79.56866268,Cotton
25.42216837,63.90345873,6.144462568,79.5156024,Tobacco
26.91624843,80.76838926,5.953966361,69.30927185,grapes
29.38072512,93.27565685,6.366219551,218.5241851,Coconut
21.1316077,91.95769858,5.814434775,122.5391946,apple
25.50405534,81.40297428,6.940236218,48.47833278,watermelon
26.58972517,66.14007674,6.139215944,50.90994463,Lentil
24.35256303,65.54974151,6.181498256,77.04171966,Tobacco
25.15272442,51.54767082,6.092065594,100.0629969,wheat
27.84759023,82.6003271,7.903734768,100.0330942,Sugarcane
25.94019018,78.3422098,6.211833161,119.84797,banana
23.76554749,87.98329901,6.334837865,150.3166152,Jute
30.99694676,46.42693735,9.406887533,38.31597852,Moth Beans
25.56567803,97.61361544,6.443168642,199.7936345,Coconut
32.51247398,94.65904123,6.704204398,51.07048113,papaya
21.0525355,82.67839517,6.254028451,233.1075816,rice
53.08282803,64.36516839,6.230501132,95.22127346,Adzuki Beans
24.586226,50.25912969,6.507618946,98.73003058,wheat
26.5602777,57.1621814,6.759211911,152.0616227,Coffee
23.9656349,76.97696717,7.633437412,90.75616738,Cotton
21.98560799,24.87304788,5.852046999,129.5650601,Kidney Beans
33.95209584,76.82493649,5.822803107,359.9001243,Rubber
35.89307536,82.66850729,6.358186848,66.53946559,grapes
46.55001415,12.14300827,6.595995311,49.42205338,millet
24.13078816,84.84494575,6.649086972,51.19470197,watermelon
25.63215038,79.95150917,7.051822472,182.2582277,Jute
22.4204752,84.55794703,7.318802162,93.46595573,Cotton
25.41864024,81.12122989,6.286387658,49.52320689,watermelon
17.06579293,17.54024066,6.307004923,70.87150577,Chickpea
21.77257982,57.36551598,4.852144255,164.8080603,Tea
25.95263264,61.89082199,6.325235159,99.57981207,maize
18.86883219,93.24688124,6.157135092,119.3936976,orange
21.14011423,22.7182355,5.606620346,141.6056722,Kidney Beans
25.25360803,62.32168144,4.937445982,238.5986386,Tea
29.2808618,81.8009244,6.890156495,44.47427436,Mung Bean
20.76774783,63.90164154,6.366355781,47.9271552,Lentil
27.16935877,61.43782383,4.586794581,168.5259941,Tea
9.949929082,82.55138983,5.841138354,66.00817551,grapes
26.38905406,83.31240346,7.433313409,176.1516409,Jute
24.47876451,58.51663927,8.202706015,34.96933295,Moth Beans
29.51920776,75.74811709,5.382771453,168.3961732,Sugarcane
27.255435,91.71369387,6.969883483,101.139435,orange
23.60564038,79.29573149,7.723240151,72.49800885,Cotton
31.24021696,56.67369054,7.339320929,122.0146733,Pigeon Peas
23.64142354,93.74461474,6.155939453,116.6912176,apple
31.86847286,66.74217464,7.191522601,74.22238583,Black gram
31.89356292,49.02450149,6.4841522,89.59371481,mango
24.16402322,76.7433897,6.436691764,61.94626051,Cotton
24.01497622,82.05687182,6.98435366,185.2773389,rice
26.35770906,64.57578034,6.505203696,163.6269496,Coffee
27.6496114,51.11044023,6.351823783,122.8392822,Coffee
28.03306461,91.47355778,6.274452811,21.17924769,muskmelon
25.19008683,60.2001687,5.919045532,72.12375573,maize
23.35225078,90.90054697,6.071255131,113.0381382,apple
45.19657149,12.2158747,7.050946209,41.83810956,millet
24.49161673,63.65691604,5.990583518,83.18671854,Tobacco
33.4641162,83.86742974,5.562790949,67.92204319,grapes
25.93720903,63.56774703,5.976595749,77.21850008,Tobacco
18.49311205,14.72115044,7.358099622,91.94595352,Chickpea
31.56213762,93.0484859,6.506120752,63.62250788,papaya
32.84213012,68.68401492,7.543804223,73.67166182,Black gram
25.00948256,62.15526779,4.547006971,210.8341183,Tea
30.39321309,60.16299493,7.699200949,35.37493212,Moth Beans
27.48612983,76.11239849,6.212369363,109.2768851,banana
22.32931284,62.17190386,5.981478409,77.34672297,Tobacco
24.47018505,84.16390229,6.417011754,57.26773002,watermelon
19.97865669,63.45846229,5.944787513,84.68537992,Tobacco
20.27317074,63.91281869,6.439071996,62.50351892,maize
29.65021184,80.29868321,6.489259136,56.76278363,Mung Bean
30.34644308,74.52194934,6.357918179,62.9183321,Ground Nut
27.99901833,91.64193051,6.547041903,23.28618248,muskmelon
24.51588066,83.5352163,6.685346424,230.4462359,rice
24.21495706,84.20576992,6.538006356,48.01138482,watermelon
24.0028517,64.15172749,4.585519314,205.6436271,Tea
40.13607173,15.25265205,5.615310268,35.47153383,millet
19.20090378,94.27659596,6.923509371,108.0423555,pomegranate
33.86234244,51.18584832,6.534570427,100.9176088,wheat
17.91652287,24.90814655,5.932323085,69.14681022,Kidney Beans
28.72164631,59.37579557,6.743792045,121.4840528,wheat
31.85745209,58.78096546,6.767201101,139.4082228,wheat
24.42561272,92.27749066,6.577192175,63.35298768,papaya
23.89162561,89.61850203,6.535244251,104.617522,pomegranate
18.35983618,13.68231788,6.345922865,51.93524194,Peas
23.86087054,94.92048112,5.765015126,105.0241329,apple
29.87331077,90.60932469,6.186770318,24.69720481,muskmelon
27.23708304,82.94573346,6.224542938,70.42508897,grapes
24.91898014,56.57494308,6.577047814,157.6254107,wheat
21.81167649,23.20591245,5.794158504,130.0608093,Kidney Beans
26.42754491,84.08627518,5.031886166,125.3963908,Sugarcane
29.98080499,49.48613279,6.442393461,91.82271568,mango
24.70528368,90.14732171,6.676407337,108.4103158,papaya
24.6774157,82.75411437,6.206247494,57.05709413,watermelon
26.29644905,99.65809151,5.685889066,215.9195049,Coconut
53.93736613,50.53310831,5.323777601,65.42757621,Adzuki Beans
23.82723528,67.89815262,6.76660668,46.90725077,Lentil
20.53052663,18.09224048,5.824090984,120.4509288,Kidney Beans
29.20394909,95.66997327,5.959493188,211.2506267,Coconut
54.81709585,53.41190777,6.397930357,68.89209426,Adzuki Beans
18.09300227,72.61024172,6.376651091,78.96159541,maize
19.88394011,20.31564139,5.789214289,60.91974792,Kidney Beans
23.17124551,52.97841162,6.766184468,153.1201644,Coffee
34.1262979,65.14877461,7.733149554,70.40795007,Black gram
22.00838314,60.85249178,5.862603549,78.55595458,Tobacco
54.17475919,41.74523831,6.580655747,145.2301093,Adzuki Beans
29.008124,84.96089355,6.664187809,45.91011391,Mung Bean
23.18866654,86.20899734,6.491506245,176.103677,Jute
25.51618488,94.33465411,6.015672239,135.1272491,Coconut
26.33377983,57.36469955,7.261313694,191.6549412,Coffee
28.89409382,54.80750249,6.472774648,94.76322976,mango
16.78791503,24.96881755,5.578410206,75.45328039,Kidney Beans
26.00175125,94.79998418,6.331051715,209.540094,Coconut
40.66012294,81.24995984,6.372959542,74.03030056,grapes
20.87947369,90.93756231,6.251586885,102.4550786,orange
38.4191628,91.14220381,6.751452932,119.2653877,papaya
27.22363021,78.66550126,6.40255676,119.7231075,Sugarcane
27.96235681,83.97586797,6.581351374,48.9366954,Mung Bean
22.72791041,82.1706881,7.300410836,260.8875056,rice
51.57606539,61.91816323,6.746197598,128.8673259,Adzuki Beans
32.14778175,58.31526308,6.214353439,144.4624105,Ground Nut
21.27072766,57.31785638,4.557047544,198.6421842,Tea
25.10787449,55.97732754,5.790770203,78.16077693,maize
28.50677929,45.20094476,3.793575185,66.1761456,Moth Beans
34.6455408,54.32342534,4.828936119,180.9009998,Pigeon Peas
25.95058595,40.58227261,5.16516459,109.1821183,Pigeon Peas
22.61359953,63.69070564,5.749914421,87.75953857,maize
17.88776475,15.40589717,5.996932037,68.54932919,Chickpea
27.34585147,78.4873835,6.281069505,92.15524332,banana
26.283443,84.42478917,6.520663422,50.78669728,watermelon
27.34734861,94.17756725,6.687088098,40.35153141,papaya
15.46789263,21.43780702,5.824208309,88.88796102,Kidney Beans
28.75736442,64.81397693,5.724025213,233.3731859,Rubber
26.58413917,95.78923137,6.25449571,171.6262299,Coconut
32.97030511,60.18122078,7.586642101,73.44678678,Black gram
29.89232778,89.71503316,7.165121109,42.99498978,Mung Bean
23.20683504,74.09956958,7.422318499,199.4766779,Jute
23.34386401,91.47684705,6.28188384,104.4267991,apple
23.89114571,57.48775781,5.893093135,102.8301942,maize
26.35854946,64.74659178,5.844495229,81.68510839,Tobacco
26.2724184,52.12739421,6.758792552,127.1752928,Coffee
25.48662848,61.7437838,4.933758228,190.0583321,Tea
29.43463808,64.94329356,7.517097,72.17818157,Black gram
11.86631922,93.68394562,6.976997772,106.060149,orange
26.6634609,89.98405233,6.881425746,57.40847165,watermelon
23.17241347,57.27057336,4.966652074,191.6467782,Tea
28.13171727,51.23308614,6.332155515,140.9134931,wheat
31.48464585,63.19157008,6.06471872,91.42284219,Ground Nut
20.37999665,63.73849998,6.644205485,108.5054416,maize
18.05033737,62.89366992,6.28886807,84.23613484,maize
19.25100056,47.70351758,5.374358869,149.063196,Pigeon Peas
19.46233971,15.22538951,7.976607593,74.58565097,Chickpea
43.93224402,12.37513875,7.872163956,43.79481255,millet
31.15162986,63.01803802,6.401886347,136.8211936,Ground Nut
27.53592929,85.5701901,7.196774236,53.01899249,Mung Bean
48.63447551,13.8657846,7.162237183,47.68925213,millet
24.51147697,90.64498715,5.956401828,105.6209954,pomegranate
25.96534238,89.77076659,6.849471704,59.46338556,watermelon
23.24925555,73.65346838,6.434610995,184.7674863,Jute
31.09154239,47.02058367,4.791146778,91.46664318,mango
16.02173044,13.21951774,6.775999519,54.52827927,Peas
16.64503984,13.78864914,6.697700652,51.99172194,Peas
10.89875873,80.01639435,6.207600783,68.69420397,grapes
25.07466021,62.84196081,6.156786206,78.5896674,Tobacco
12.14190714,83.56812483,5.647202395,69.63122027,grapes
27.42972089,66.47006258,5.958731839,76.2042037,Tobacco
26.04371967,84.96907151,5.999969026,186.7536773,rice
23.71475278,91.53331177,5.631333387,121.8961665,apple
34.28879307,93.61082872,6.721130543,127.2509777,papaya
21.32504158,80.47476396,6.442475375,185.4974732,rice
26.84154094,61.58397585,6.086115689,79.36060819,Tobacco
28.00937423,52.60950014,4.397698806,36.01203025,Moth Beans
24.3959055,63.83185113,6.046265529,78.53018458,Tobacco
19.03025305,18.66725565,7.690962338,94.70992037,Chickpea
32.39523995,94.51768464,6.601395755,113.25373,orange
26.11440416,87.64081095,6.29542477,58.48160844,watermelon
22.9535715,78.71555832,6.044556594,99.75336197,Cotton
25.34756111,93.02871078,6.803094965,174.4012337,papaya
24.59245684,56.46829641,7.288211994,137.7044047,Coffee
30.81100962,67.71155945,6.410808177,118.7187187,Ground Nut
28.59943017,57.85268636,6.159415985,146.3208345,wheat
14.97846952,80.49979873,6.294395676,71.63437433,grapes
26.65069302,57.56695719,6.35118177,145.105065,Coffee
26.89750174,83.89241484,6.463271076,43.97193745,watermelon
28.38503882,99.18843684,5.55771171,189.6711349,Coconut
28.1218093,46.16888595,5.630619901,93.30247448,mango
29.36947679,81.53996362,6.336426667,66.13442813,grapes
29.69238699,92.58862544,6.606033244,29.1102594,muskmelon
27.3506296,94.2911951,6.067665498,27.21244021,muskmelon
23.90910104,20.74619325,5.706198621,81.60211243,Kidney Beans
21.21306973,91.35349216,7.817846496,112.9834361,orange
46.10006092,12.8617614,7.786521887,49.41114147,millet
24.18553163,46.68746847,6.669529416,177.3377996,Pigeon Peas
26.88444878,81.46033732,6.136131869,194.5766559,rice
24.41311871,89.81574032,6.039584629,44.07843475,watermelon
30.37577758,74.97475129,6.074947741,105.0098275,Ground Nut
25.0017188,80.53965818,7.256877571,96.32600992,Cotton
30.33723921,48.88704844,5.755049971,94.42850522,mango
27.19711623,77.3970629,6.200111068,99.46950465,banana
16.53460397,94.76759975,6.475275337,110.0447896,orange
23.14542227,63.21390458,4.510812068,174.9286235,Tea
23.41022496,76.43836957,7.442217061,78.82199603,Cotton
20.09340593,15.11279612,7.701446446,85.74904898,Chickpea
29.49096726,67.10604388,6.471862118,153.2504506,Pigeon Peas
24.39736241,79.26861738,7.014063944,164.2697011,Jute
26.81383586,87.21986949,6.873283991,51.70497792,watermelon
24.70626432,60.26854183,6.052184881,53.12442925,Lentil
29.49401389,94.72981338,6.185053234,26.30820876,muskmelon
27.74080015,60.46107788,5.683396255,339.6155096,Rubber
28.87307446,58.33021692,4.519362251,239.3774182,Tea
28.14448546,82.1193047,7.064782138,46.75690086,Mung Bean
25.85036988,81.95580471,5.793260262,119.0856171,banana
24.9004602,89.73524177,6.770278088,57.44942094,watermelon
26.90435747,86.25426228,6.727468157,59.75980023,watermelon
28.9470467,82.1888998,5.901100841,95.83016448,banana
27.57847581,58.52534263,6.172090205,156.6810374,Coffee
26.37978453,91.49882979,5.547594847,167.0470997,Coconut
24.18586246,76.04203958,6.431689506,69.08056728,Cotton
28.97318719,98.09861043,5.50158009,213.9011021,Coconut
28.2974764,95.41122824,6.141502001,182.4482352,Coconut
22.40555923,57.23637673,6.68765778,162.8889752,wheat
28.20667264,68.27085245,7.350869792,64.32887142,Black gram
17.3348681,18.74926979,7.550808267,82.61734721,Chickpea
21.8236595,60.15547794,5.823533605,202.3363457,Rubber
47.57373777,12.77831421,7.438667344,36.74607697,millet
24.49112609,82.24415809,7.057693366,64.02949379,Cotton
27.59350075,91.79742953,6.399891457,24.84266123,muskmelon
28.66086349,86.12194568,6.860602782,50.01534317,Mung Bean
25.84997269,84.16855231,6.61448588,77.03421249,Cotton
13.05809741,80.28297993,5.757009965,70.75633584,grapes
31.33170829,57.97429171,4.946263888,161.7820226,Pigeon Peas
27.54273211,94.59086121,6.362544111,150.2012138,Coconut
21.70181447,60.47470519,6.708446922,95.71388473,maize
27.10907248,68.90867012,6.031441228,75.0138315,Tobacco
22.92360984,82.68738535,7.63737841,92.91915074,Cotton
19.32509638,23.3334788,5.581021521,104.7783947,Kidney Beans
12.59093977,91.81668769,6.206053072,119.3916718,orange
25.08239719,65.92195844,6.455116637,62.49190812,maize
26.03867719,84.6378378,6.031424482,44.3993381,watermelon
30.43683729,55.20522037,5.261285926,30.92014047,Moth Beans
25.28784623,89.63667876,6.765094964,58.28697664,watermelon
26.96676041,78.34710237,7.63410412,105.3832639,Sugarcane
33.58425158,58.54962939,6.09780337,124.2332626,Ground Nut
25.08966129,68.17543102,6.559681838,41.45486619,Lentil
30.91219459,68.79427388,7.747775263,66.63830637,Black gram
27.56441788,54.41094079,6.955787351,177.816092,Coffee
45.6374671,11.19524988,7.341612619,36.522037,millet
20.27514686,23.2353604,5.877347515,139.7521543,Kidney Beans
34.2804607,90.55561637,6.825371185,98.54047745,papaya
43.08022702,93.90305729,6.54277684,211.8529059,papaya
25.11108456,83.25447587,6.325480034,73.01026829,grapes
13.20844373,94.02769434,6.354022554,106.2696156,orange
23.87192332,90.49939035,5.882155988,103.0548094,apple
25.2801372,83.15393658,6.224066378,49.29456609,watermelon
30.84835031,92.86773675,6.388617138,107.4142681,orange
22.71147615,75.98510859,4.577098222,358.1372305,Rubber
28.79728147,80.45744422,6.725551062,44.30070517,Mung Bean
25.00933355,67.816568,6.528631266,62.91359494,maize
21.61239794,74.60527765,5.453363956,280.8093639,Rubber
24.29105004,88.04541346,6.49889585,51.26046418,watermelon
53.21070089,60.33349592,6.279582529,84.14035755,Adzuki Beans
26.42313317,83.6995044,5.915546415,95.12322062,banana
21.59343016,20.31871249,5.811314232,61.13872036,Kidney Beans
21.80523051,94.63612858,6.658402594,102.6488846,pomegranate
22.93678493,60.55485278,6.190383161,81.34349241,Tobacco
42.73357643,14.82902619,7.037725215,43.50850561,millet
24.89364635,65.61418761,6.625404348,87.9298085,maize
30.09238359,64.95531579,6.067933105,97.74333417,Ground Nut
18.17234999,14.70085967,6.358740355,90.7760707,Chickpea
30.7645515,47.93791463,5.956027059,90.38503469,mango
29.1400919,80.1190228,6.28236237,90.45142867,banana
26.08577313,56.06768745,6.00834863,152.0998446,wheat
19.48649305,16.06240074,6.489389282,81.5284269,Chickpea
50.54996552,45.68094434,5.150652827,93.41883094,Adzuki Beans
47.31098623,11.84956674,7.778027395,44.36751704,millet
34.74004942,93.12316972,6.949838549,100.1967854,orange
18.17912258,18.90426935,7.010570541,81.84997529,Chickpea
30.53684308,59.96664731,4.605700542,33.48919022,Moth Beans
25.35792805,83.27971461,6.142758879,109.0962497,Sugarcane
21.869274,61.91044947,5.850439831,107.2681929,maize
19.81344531,14.69765308,6.515499549,78.96514709,Chickpea
29.19378695,91.46241065,6.660954816,26.48240255,muskmelon
25.35467646,91.81183218,7.992041984,116.7555937,orange
19.20129357,68.30578978,6.11275104,87.85092352,maize
26.62272203,62.55859662,4.922470856,181.1012809,Tea
23.83509503,83.88387074,7.473134377,241.2013513,rice
17.34150229,18.75626255,8.861479668,67.9545435,Chickpea
29.09588297,94.16748386,6.159050816,26.70581328,muskmelon
17.35824435,13.09599403,6.985941508,51.32538734,Peas
25.42517036,53.2208266,4.52363558,46.19374559,Moth Beans
28.69331555,60.3355541,5.120626863,251.212598,Rubber
21.12152071,90.6878768,5.636687393,102.8017203,apple
16.24469193,21.35793891,5.591704014,66.97053257,Kidney Beans
24.84906168,22.89464642,5.608165195,62.21292186,Kidney Beans
21.02213209,24.93896255,5.662699104,124.6118471,Kidney Beans
26.25070298,67.62779652,7.621494566,40.8106299,Lentil
31.32863689,47.59319575,6.524114355,94.67344737,mango
26.74935754,57.82609505,4.604537632,186.2506936,Tea
31.2123945,40.92604945,8.532078733,53.78769958,Moth Beans
21.25941052,92.84416234,5.821347769,109.0658471,apple
27.53907547,53.63549533,6.797779227,99.35408185,mango
27.53911354,77.25629897,6.049801781,110.3262123,banana
16.77316869,13.37828007,6.198975088,54.1520583,Peas
54.25667448,63.20938558,6.887801048,154.0631858,Adzuki Beans
18.358923,19.37703396,5.717143397,138.414764,Kidney Beans
19.81069447,88.92944254,5.740338002,102.860084,pomegranate
24.26601316,93.7974061,6.537042717,104.5375109,pomegranate
27.67911271,79.43195718,7.089331839,173.7722573,Sugarcane
34.58561471,50.34035336,5.497946899,100.3060719,mango
40.48200586,13.15089404,5.915422023,38.04847719,millet
24.69315538,84.84422454,6.253343655,89.799462,Cotton
18.64837924,13.95591832,5.958580809,51.1333048,Peas
33.8708865,69.67260343,4.699793118,373.5635432,Rubber
50.74516008,51.82748629,6.58031135,76.60382856,Adzuki Beans
23.86330467,83.15250801,5.561398642,285.2493645,rice
22.74446976,80.41198458,7.59781958,90.07326633,Cotton
26.83054058,90.75379971,6.864143752,144.6656444,papaya
24.71252544,77.7293114,7.979090365,85.24963302,Cotton
50.4491822,56.09231075,7.048715847,127.1765156,Adzuki Beans
24.69487673,59.96669215,5.859813416,91.95792434,Pigeon Peas
19.12150055,69.58474057,5.855043622,78.33312535,Tobacco
28.39103747,75.60782474,5.175548726,376.8820366,Rubber
27.754298,95.94643831,5.56222383,131.0900076,Coconut
24.17298839,83.7287574,5.583370042,257.0343554,rice
26.52046804,64.43135936,6.057406573,83.94416368,Tobacco
53.76732179,47.69836276,6.25329917,74.33610894,Adzuki Beans
32.25321056,53.68391381,6.804891621,106.0760607,wheat
